id	author	text	raw_text	likes	published_at	updated_at	num_replies
Ugy3pHdmQ9nN20e-DfV4AaABAg	TEE	"<a href=""https://www.youtube.com/watch?v=EZBeo_k1k-A&amp;t=1m26s"">1:26</a>"	1:26	0	2019-09-04T06:01:35.000Z	2019-09-04T06:01:35.000Z	0
Ugyxy7h6PJoPk8Yll2B4AaABAg	:かりかりゆんかり	えーー純粋にすげーーー	えーー純粋にすげーーー	0	2019-09-04T06:01:15.000Z	2019-09-04T06:01:15.000Z	0
UgyojB8LPfL9rL1ibLh4AaABAg	欅は書けるおひさま	"<a href=""https://www.youtube.com/watch?v=EZBeo_k1k-A&amp;t=3m04s"">3:04</a> すこ"	3:04 すこ	0	2019-09-04T06:00:49.000Z	2019-09-04T06:00:49.000Z	0
UgxXzQR6wqYq4m_vkS54AaABAg	Boa gaffe	インフィニティー	インフィニティー	0	2019-09-04T06:00:41.000Z	2019-09-04T06:00:41.000Z	0
Ugx5f-KkYCjq8GI09XR4AaABAg	haru	もう一段強い曲が表題でこの曲がカップリングでも良い気がする	もう一段強い曲が表題でこの曲がカップリングでも良い気がする	1	2019-09-04T06:00:16.000Z	2019-09-04T06:00:16.000Z	0
Ugz3BgWWjM71GxUt5TZ4AaABAg	테치히라	으아...히나노나노졸귀고 코사카나언니 존예ㅠㅠㅠ	으아...히나노나노졸귀고 코사카나언니 존예ㅠㅠㅠ	0	2019-09-04T05:59:54.000Z	2019-09-04T05:59:54.000Z	0
Ugw6MIRKBElbiBnwp1h4AaABAg	Y S5	"<a href=""https://www.youtube.com/watch?v=EZBeo_k1k-A&amp;t=4m20s"">4:20</a> ひなのこんな表現もできんのかよ。<br />最強じゃねーか。"	"4:20 ひなのこんな表現もできんのかよ。
最強じゃねーか。"	0	2019-09-04T05:59:50.000Z	2019-09-04T05:59:50.000Z	0
Ugyph6z0ryindS9d_z14AaABAg	Mr.0ミスターゼロ	キュン、ドレミからのギャップえぐいて！！	キュン、ドレミからのギャップえぐいて！！	1	2019-09-04T05:59:49.000Z	2019-09-04T05:59:49.000Z	0
UgzYQfKK3yUqQzGMJTt4AaABAg	ひよついてきた濱岸ひより	こういう曲調だいすき	こういう曲調だいすき	0	2019-09-04T05:59:18.000Z	2019-09-04T05:59:18.000Z	0
UgzSfh5qxMJe5MOzpQt4AaABAg	熊五郎	坂道グループのMV は芸術性が半端ないね。それに一人一人の表現力は脱帽どね。((( ；ﾟДﾟ)))ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ	坂道グループのMV は芸術性が半端ないね。それに一人一人の表現力は脱帽どね。((( ；ﾟДﾟ)))ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ	0	2019-09-04T05:59:05.000Z	2019-09-04T05:59:05.000Z	0
UgziUH1uhOnvqyhssPd4AaABAg	タダしつかさ	二番入ってすぐのみほの表情好き	二番入ってすぐのみほの表情好き	0	2019-09-04T05:58:57.000Z	2019-09-04T05:58:57.000Z	0
Ugw8kQnRCh-9j1U1XL54AaABAg	わいわい	なんだよ。バラードでもいけんじゃん。	なんだよ。バラードでもいけんじゃん。	0	2019-09-04T05:56:40.000Z	2019-09-04T05:56:40.000Z	0
