id	author	text	raw_text	likes	published_at	updated_at	num_replies
Ugxzxq55VC7KW391adN4AaABAg	きな	最高（まだ聞いてない）	最高（まだ聞いてない）	0	2019-09-04T03:28:43.000Z	2019-09-04T03:28:43.000Z	0
UgyDyy1m3ky06ZfN-wF4AaABAg	宏明道信	めっちゃ好きやし、お寿司、足細い。	めっちゃ好きやし、お寿司、足細い。	0	2019-09-04T03:28:42.000Z	2019-09-04T03:28:42.000Z	0
UgymEM__WNpML523qVt4AaABAg	ぼんかずや	日向坂46の表現者としてのレベルが高いことを証明してる曲だと思う。更に、小坂にはだいぶセンターとしてオーラが出てきた気がする。シリアスってハッピーオーラとは違う気がするけど、ぴったり曲にハマってる。	日向坂46の表現者としてのレベルが高いことを証明してる曲だと思う。更に、小坂にはだいぶセンターとしてオーラが出てきた気がする。シリアスってハッピーオーラとは違う気がするけど、ぴったり曲にハマってる。	0	2019-09-04T03:28:42.000Z	2019-09-04T03:28:42.000Z	0
UgyeCH3x3qagQojjG2p4AaABAg	太陽	ペアシーン最強曲	ペアシーン最強曲	0	2019-09-04T03:28:36.000Z	2019-09-04T03:28:36.000Z	0
UgwVhyQuVbdIDgzF97R4AaABAg	a i	sing out感あるけど、好き！良い！<br />乃木坂みたいだけども。	"sing out感あるけど、好き！良い！
乃木坂みたいだけども。"	1	2019-09-04T03:28:35.000Z	2019-09-04T03:28:35.000Z	0
UgzrBM7uQWZP5IgkLUd4AaABAg	どらぼん	長野のアナウンサー今回のは再現難しそう笑笑	長野のアナウンサー今回のは再現難しそう笑笑	0	2019-09-04T03:28:34.000Z	2019-09-04T03:28:34.000Z	0
UgwqZ3F6Qde89rJJIgx4AaABAg	82 Bambietta	スー班特定はよ	スー班特定はよ	0	2019-09-04T03:28:26.000Z	2019-09-04T03:28:26.000Z	0
UgzA-PVa57BFXfWiazx4AaABAg	ライメイボルト	"マジで歌上手い人多いな。<br /><a href=""https://www.youtube.com/watch?v=EZBeo_k1k-A&amp;t=4m21s"">4:21</a> ベストショット"	"マジで歌上手い人多いな。
4:21 ベストショット"	1	2019-09-04T03:28:23.000Z	2019-09-04T03:28:23.000Z	0
Ugxf-LL__4BlR8khzuR4AaABAg	ぽんねる	きょんことにぶちゃんのところ鳥肌たったわ	きょんことにぶちゃんのところ鳥肌たったわ	0	2019-09-04T03:28:20.000Z	2019-09-04T03:28:20.000Z	0
UgzEfIxoWGALGVjMZMF4AaABAg	nus risa	"<a href=""https://www.youtube.com/watch?v=EZBeo_k1k-A&amp;t=2m46s"">2:46</a>　こさかな研究室でのワイやんけ"	2:46　こさかな研究室でのワイやんけ	0	2019-09-04T03:28:07.000Z	2019-09-04T03:28:07.000Z	0
