id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgwsHeVbJ9R0Uoy0sUJ4AaABAg	No run	Much love from America!<br />りまちゃんちっく大好きです😍	"Much love from America!
りまちゃんちっく大好きです😍"	0	2019-09-22T06:04:34.000Z	2019-09-22T06:04:34.000Z	0
UgzjAwYE2nM3_dkLDqN4AaABAg	あいう	この振付を井口眞緒に踊って欲しい！<br />早く帰ってきて〜！！	"この振付を井口眞緒に踊って欲しい！
早く帰ってきて〜！！"	0	2019-09-22T06:04:08.000Z	2019-09-22T06:04:08.000Z	0
UgyaD--jcnraOL146jh4AaABAg	しろたん	メンツ強いな笑	メンツ強いな笑	0	2019-09-22T06:03:56.000Z	2019-09-22T06:03:56.000Z	0
UgxdsWW0ToJA6eh--Fp4AaABAg	ALICE	サークルの新歓で尋常じゃないモテ方をしてオロオロするきょんこが見たいです	サークルの新歓で尋常じゃないモテ方をしてオロオロするきょんこが見たいです	0	2019-09-22T06:03:31.000Z	2019-09-22T06:03:31.000Z	0
UgzV5NUa8_F97Fv3bTl4AaABAg	Haihui Wei	otake and ushio looks more kawaii than ever before. 😍 I love everyone in Hinatazaka.	otake and ushio looks more kawaii than ever before. 😍 I love everyone in Hinatazaka.	0	2019-09-22T06:03:29.000Z	2019-09-22T06:03:29.000Z	0
UgzD31C-bQzyB0oOfWB4AaABAg	うみ	なっちょ可愛すぎる…日向坂の聖母	なっちょ可愛すぎる…日向坂の聖母	0	2019-09-22T06:03:03.000Z	2019-09-22T06:03:03.000Z	0
UgwX0zOuuvR6FcoQk894AaABAg	やっぴいJPN	ひなのショック(イイ意味)から4日立ち直れないうちに、さらに追い討ちをかけて確実に仕留めにくる優秀すぎる日向運営<br />もう「でゅわ、でゅわ」言ってるしww	"ひなのショック(イイ意味)から4日立ち直れないうちに、さらに追い討ちをかけて確実に仕留めにくる優秀すぎる日向運営
もう「でゅわ、でゅわ」言ってるしww"	0	2019-09-22T06:02:13.000Z	2019-09-22T06:02:13.000Z	0
UgyJmodqNNFnZeYTr3N4AaABAg	しかし焼き芋おいしいね!まあ、	"<a href=""https://www.youtube.com/watch?v=H3hMF9fs1IA&amp;t=3m32s"">3:32</a>のダンス個人的にツボ"	3:32のダンス個人的にツボ	0	2019-09-22T06:01:56.000Z	2019-09-22T06:01:56.000Z	0
UgxVL2PgBG_5kkcqdOd4AaABAg	hurray hurray	ハロウィンのメンバーだぁ！！	ハロウィンのメンバーだぁ！！	0	2019-09-22T06:01:49.000Z	2019-09-22T06:01:49.000Z	0
UgySaCdMPZ3cwXfbo7N4AaABAg	のどか。	来世は男で生まれてきょんこと付き合いたい人生だった	来世は男で生まれてきょんこと付き合いたい人生だった	0	2019-09-22T06:01:26.000Z	2019-09-22T06:01:26.000Z	0
UgxGuRPUplPdnRphXU94AaABAg	のどか。	やばっ！可愛すぎる	やばっ！可愛すぎる	0	2019-09-22T06:00:41.000Z	2019-09-22T06:00:41.000Z	0
Ugyn0a3k3YI5l1J27BJ4AaABAg	米津玄師	かわいい	かわいい	0	2019-09-22T06:00:02.000Z	2019-09-22T06:00:02.000Z	0
UgwU4nnIPkSiQaak7qR4AaABAg	神月華	それでも僕は…一期生の方が好きだよ	それでも僕は…一期生の方が好きだよ	0	2019-09-22T05:59:58.000Z	2019-09-22T05:59:58.000Z	0
UgzvtQuG8E_ZFqm5LDd4AaABAg	ピキ山ピキ男	このメンツ強い(確信)	このメンツ強い(確信)	0	2019-09-22T05:59:39.000Z	2019-09-22T05:59:39.000Z	0
UgynMSI1e3ZFgTFZHvJ4AaABAg	menbouめんぼう	みんな最近もっと可愛くなってどうした？歌もいいし最高かよ	みんな最近もっと可愛くなってどうした？歌もいいし最高かよ	0	2019-09-22T05:57:39.000Z	2019-09-22T05:57:39.000Z	0
UgxAB4NlAciYF-P71AN4AaABAg	!スイッチ	多分どのアイドルよりもコメント欄が平和だからほっこりする	多分どのアイドルよりもコメント欄が平和だからほっこりする	0	2019-09-22T05:55:57.000Z	2019-09-22T05:55:57.000Z	0
UgwQKcW3T1nBGTwPbCB4AaABAg	花山薫	え、おたけ可愛い（笑）	え、おたけ可愛い（笑）	0	2019-09-22T05:54:52.000Z	2019-09-22T05:54:52.000Z	0
Ugxixv1jdY8YQUtRtG54AaABAg	そーる	高本彩花のツインテールえぐw	高本彩花のツインテールえぐw	0	2019-09-22T05:52:21.000Z	2019-09-22T05:52:21.000Z	0
