id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgwWiwZUXj2h6r6_77h4AaABAg	欅は書けるおひさま	「光合成してるね」←そりゃあな笑笑<br />「植物たちも」←植物たち……も？えっ？	"「光合成してるね」←そりゃあな笑笑
「植物たちも」←植物たち……も？えっ？"	0	2019-10-01T05:42:21.000Z	2019-10-01T05:42:21.000Z	0
UgyOWLXKutAuH2EBrbB4AaABAg	D J	少林寺に挑戦とは！やってたから嬉しい😊	少林寺に挑戦とは！やってたから嬉しい😊	0	2019-10-01T04:47:21.000Z	2019-10-01T04:47:21.000Z	0
UgwXcyUn95tAMyV-yY94AaABAg	ハイパートランセル	まなふぃノーメイクだと昔とそんなに変わらんね	まなふぃノーメイクだと昔とそんなに変わらんね	3	2019-10-01T04:10:52.000Z	2019-10-01T04:10:52.000Z	0
UgwwBx1t8Na05h7r49p4AaABAg	伊澤龍文	絶対Cタイプ爆売れするでしょ	絶対Cタイプ爆売れするでしょ	1	2019-10-01T03:23:37.000Z	2019-10-01T03:23:37.000Z	0
UgyecOqeWcbX69Jxkjp4AaABAg	アリスとテレス	富田クッソ可愛いんだが	富田クッソ可愛いんだが	0	2019-10-01T02:30:14.000Z	2019-10-01T02:30:14.000Z	0
UgwofCZk4FQbvBhdlP54AaABAg	ゆーき	べみほ見てたら楽しいわ笑	べみほ見てたら楽しいわ笑	1	2019-10-01T02:10:36.000Z	2019-10-01T02:10:36.000Z	1
UgwofCZk4FQbvBhdlP54AaABAg.9-XEmasXfnk9-YMj_-4oRV	佐々木久美蔵	軽く踊りながら納豆、混ぜてるだけなのに、、、	軽く踊りながら納豆、混ぜてるだけなのに、、、	0	2019-10-01T12:39:20.000Z	2019-10-01T12:39:20.000Z	0
Ugxj3Dde9jpRy5B0Q7R4AaABAg	あああ	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m48s"">0:48</a>すっぴんですかこれ<br />すっぴんとは"	"0:48すっぴんですかこれ
すっぴんとは"	1	2019-10-01T01:04:08.000Z	2019-10-01T01:04:18.000Z	0
Ugxw5PPEesTR1-l6z_94AaABAg	Jr.でるはら	ひなの期待感しかねえ	ひなの期待感しかねえ	0	2019-10-01T01:01:51.000Z	2019-10-01T01:01:51.000Z	0
UgzVsC7ndGuqqLtAkSN4AaABAg	ボルボは川にいます	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m27s"">1:27</a> 塩振りおじさんスタイルでネギを入れた後ゼルゲノムのリズムで納豆まぜまぜする渡邉さん…<br /><br /><br /><br />べみフォ━━━━━━━ヽ(▼∀▼)ノ━━━━━━━!!!!!!!"	"1:27 塩振りおじさんスタイルでネギを入れた後ゼルゲノムのリズムで納豆まぜまぜする渡邉さん…



べみフォ━━━━━━━ヽ(▼∀▼)ノ━━━━━━━!!!!!!!"	1	2019-10-01T00:04:08.000Z	2019-10-01T00:04:08.000Z	0
UgwO4U-fmfEZ-PxKjMB4AaABAg	たつマヨヒョロ長亭	ひなのの目覚ましの止め方よ笑	ひなのの目覚ましの止め方よ笑	0	2019-09-30T22:54:01.000Z	2019-09-30T22:54:01.000Z	0
UgzgL6QDgOjqsfijjk54AaABAg	わー	ひなのの目覚まし時計の止め方わかる	ひなのの目覚まし時計の止め方わかる	0	2019-09-30T22:26:30.000Z	2019-09-30T22:26:30.000Z	0
Ugyv7PB-lv58W-v4X3h4AaABAg	綾鷹愛好家	ひなのの目覚ましの止め方おもしろい笑	ひなのの目覚ましの止め方おもしろい笑	0	2019-09-30T21:41:06.000Z	2019-09-30T21:41:06.000Z	0
UgzJM7q0YBkiIvikbPl4AaABAg	秘密が多いかもしれないしいちゃん	早く中身が見たいです！	早く中身が見たいです！	0	2019-09-30T21:28:52.000Z	2019-09-30T21:29:38.000Z	0
UgzNeEqOpLtzKjTpe-J4AaABAg	Mind Re:	結構ガチな話みーぱん化粧せんほうがかわいい。	結構ガチな話みーぱん化粧せんほうがかわいい。	1	2019-09-30T18:14:33.000Z	2019-09-30T18:14:33.000Z	0
UgxaufBaWJctXuQK1z14AaABAg	Mind Re:	富田起床時から日向坂大好きやんけ	富田起床時から日向坂大好きやんけ	1	2019-09-30T18:12:59.000Z	2019-09-30T18:12:59.000Z	0
Ugzq_zEK8JEvHgtYLH54AaABAg	マッシュ黒河	ひなのちゃんはプライベートでも謎な感じなんだねwww目覚ましの消し方のクセがスゴい！	ひなのちゃんはプライベートでも謎な感じなんだねwww目覚ましの消し方のクセがスゴい！	0	2019-09-30T18:00:28.000Z	2019-09-30T18:00:28.000Z	0
Ugxrk1ZPuUkLZvboNRp4AaABAg	マッシュ黒河	こさかな可愛すぎて辛いはこっちのセリフじゃ	こさかな可愛すぎて辛いはこっちのセリフじゃ	0	2019-09-30T17:54:03.000Z	2019-09-30T17:54:03.000Z	0
Ugw06S2mSvvnKcq0UJV4AaABAg	みののふ	はい、タイプC買います	はい、タイプC買います	0	2019-09-30T17:33:17.000Z	2019-09-30T17:33:17.000Z	0
UgwVg-bTUCovKgUEy1t4AaABAg	きちとら	"まなふぃ好きに送る <br /><br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m30s"">0:30</a>  すっぴんパジャマのまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m33s"">0:33</a>  メガネ探しに行くまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m36s"">0:36</a>  うさぎグラサンが似合うまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m37s"">0:37</a>  メガネ屋さんではしゃぐまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m39s"">0:39</a>  オススメを聞くまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m41s"">0:41</a>  似合い度測定器に上がるまなふぃ<br /><br /><a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=0m45s"">0:45</a>  ピンクのメガネが意外に似合うと         <br />          いうまなふぃがかわいい"	"まなふぃ好きに送る 


0:30  すっぴんパジャマのまなふぃ

0:33  メガネ探しに行くまなふぃ

0:36  うさぎグラサンが似合うまなふぃ

0:37  メガネ屋さんではしゃぐまなふぃ

0:39  オススメを聞くまなふぃ

0:41  似合い度測定器に上がるまなふぃ

0:45  ピンクのメガネが意外に似合うと         
          いうまなふぃがかわいい"	2	2019-09-30T17:33:11.000Z	2019-09-30T17:33:11.000Z	0
UgxtxlsmdBGrsYNQNsN4AaABAg	あおい	可愛い子見つけた。<br />この子推しにしよ。<br />好きが止まらない。<br />みんな可愛いことに気づき始める。<br />推しぶれする。<br />気づけば立派なおひさまへ。（つまり箱推し）	"可愛い子見つけた。
この子推しにしよ。
好きが止まらない。
みんな可愛いことに気づき始める。
推しぶれする。
気づけば立派なおひさまへ。（つまり箱推し）"	0	2019-09-30T16:59:51.000Z	2019-09-30T16:59:51.000Z	0
UgzubOCQa9gqUeEYjwl4AaABAg	おーがの歌ってみたちゃんねる	DTM勉強してる富田推せすぎるな	DTM勉強してる富田推せすぎるな	0	2019-09-30T16:55:33.000Z	2019-09-30T16:55:33.000Z	0
UgzyK7czVagxWLNfhal4AaABAg	ひなのなのなおなお	"<a href=""https://www.youtube.com/watch?v=_iyCAzClmT8&amp;t=1m20s"">1:20</a>無邪気な感じが可愛い"	1:20無邪気な感じが可愛い	3	2019-09-30T16:54:52.000Z	2019-09-30T16:54:52.000Z	0
Ugwby8jvyS5P0vMutvJ4AaABAg	頭文字Dの食卓	え、まって<br />すっぴんのまなふぃ可愛すぎひん？？	"え、まって
すっぴんのまなふぃ可愛すぎひん？？"	0	2019-09-30T16:54:16.000Z	2019-09-30T16:54:16.000Z	0
UgzsEH9dqS_nYJCkNY94AaABAg	*りか*	小坂と上村入ってる…買おうかなっ…	小坂と上村入ってる…買おうかなっ…	0	2019-09-30T16:53:57.000Z	2019-09-30T16:53:57.000Z	0
Ugy5VqQaunrgT1ua4zB4AaABAg	ひなのなのなおなお	これ神メンツだな	これ神メンツだな	0	2019-09-30T16:52:28.000Z	2019-09-30T16:52:28.000Z	0
