id	author	text	raw_text	likes	published_at	updated_at	num_replies
Ugyt56NIyg4LKQfdQIF4AaABAg	金魚	好花やっぱ見せ方わかってらっしゃるw<br />可愛すぎて寿命伸びたかも。	"好花やっぱ見せ方わかってらっしゃるw
可愛すぎて寿命伸びたかも。"	0	2019-09-12T03:40:59.000Z	2019-09-12T03:40:59.000Z	0
Ugx2TdCE0zkpGHUMbe54AaABAg	パリッとぽてちぃ!	日向らしくて､元気貰える曲でいいね♪<br />それとなんといってもにぶちゃんツインテ神	"日向らしくて､元気貰える曲でいいね♪
それとなんといってもにぶちゃんツインテ神"	0	2019-09-12T03:40:51.000Z	2019-09-12T03:40:51.000Z	0
UgylaGWv9rXJilC7M2t4AaABAg	日向坂ヲタのとしマール	空色から、ひまわり色へ。	空色から、ひまわり色へ。	0	2019-09-12T03:40:38.000Z	2019-09-12T03:40:38.000Z	0
UgyuocqoPH6bL-2cobB4AaABAg	Riot !?	この曲が表題ではないことの強さ<br />幅・ギャップが生まれ日向坂をより一層面白くさせる	"この曲が表題ではないことの強さ
幅・ギャップが生まれ日向坂をより一層面白くさせる"	0	2019-09-12T03:40:26.000Z	2019-09-12T03:40:26.000Z	0
Ugy04RuI_bZNBWGBU6J4AaABAg	れみれみ	みーぱんかめっちゃ映っててクソ嬉しい！！みーぱんの笑顔はホンマ綺麗や！！	みーぱんかめっちゃ映っててクソ嬉しい！！みーぱんの笑顔はホンマ綺麗や！！	0	2019-09-12T03:40:18.000Z	2019-09-12T03:40:18.000Z	0
Ugxms52e8DDUYfaD7op4AaABAg	Nankatsu FOOTBALL	菜緒ちゃんしか勝たん！	菜緒ちゃんしか勝たん！	0	2019-09-12T03:40:10.000Z	2019-09-12T03:40:10.000Z	0
Ugz1txnsWD2ERGaaxlF4AaABAg	川上やふへゐ先生	高評価ボタン１個じゃ<br />足りないよ、、、	"高評価ボタン１個じゃ
足りないよ、、、"	0	2019-09-12T03:40:05.000Z	2019-09-12T03:40:05.000Z	0
Ugx93AnhLjlK25bFDQJ4AaABAg	にぶっこ。	こんなこと言うと気持ちわりぃな！って言われるかもしれないけど<br />ハッピーオーラっていいよね。	"こんなこと言うと気持ちわりぃな！って言われるかもしれないけど
ハッピーオーラっていいよね。"	0	2019-09-12T03:39:54.000Z	2019-09-12T03:39:54.000Z	1
Ugx93AnhLjlK25bFDQJ4AaABAg.8zlTu15SwPw8zlTxho75x7	M H	気持ちわりぃな！ぶっ飛ばすぞ〜〜〜〜	気持ちわりぃな！ぶっ飛ばすぞ〜〜〜〜	0	2019-09-12T03:40:24.000Z	2019-09-12T03:40:24.000Z	0
UgxmcJzan6LxkGGIUUp4AaABAg	MC banana man US	メンバー1人ずつのカットあるの本当にありがたいです。	メンバー1人ずつのカットあるの本当にありがたいです。	0	2019-09-12T03:39:45.000Z	2019-09-12T03:39:45.000Z	0
UgybmmZK-4k4LCBikS94AaABAg	ミスターGMARN	だーこの😍😍😍	だーこの😍😍😍	0	2019-09-12T03:39:45.000Z	2019-09-12T03:39:45.000Z	0
UgyRk9jLGbXRCYQcZrd4AaABAg	dokusasori	このMV見てたら時間が一瞬で過ぎた<br />現国の授業はあんなに長いのに…	"このMV見てたら時間が一瞬で過ぎた
現国の授業はあんなに長いのに…"	0	2019-09-12T03:39:44.000Z	2019-09-12T03:39:44.000Z	0
UgxHixNC0CFrfkodLWJ4AaABAg	K	現国の授業中は〜のメロディがたまらなく好きです。	現国の授業中は〜のメロディがたまらなく好きです。	0	2019-09-12T03:39:44.000Z	2019-09-12T03:39:44.000Z	0
UgyjZWr76l8Nhoxh7-J4AaABAg	uko- k	女子女子しててイイ振付！　なんか日向ダンスが確立してきた感じがする！	女子女子しててイイ振付！　なんか日向ダンスが確立してきた感じがする！	0	2019-09-12T03:39:43.000Z	2019-09-12T03:39:43.000Z	0
UgwYAeEgn4gSV9lr9y94AaABAg	こけたにはしくん	好きです。	好きです。	0	2019-09-12T03:39:39.000Z	2019-09-12T03:39:39.000Z	0
Ugz-aCAz89Lx1nbiXzB4AaABAg	もちまるこなの	全員が輝けるMVホントに最高すぎる！！	全員が輝けるMVホントに最高すぎる！！	1	2019-09-12T03:39:33.000Z	2019-09-12T03:39:33.000Z	0
UgwZvsbBv_7q2k-tBRJ4AaABAg	こうき	こういう雰囲気の曲の時の丹生ちゃんやっぱ強いな	こういう雰囲気の曲の時の丹生ちゃんやっぱ強いな	2	2019-09-12T03:39:23.000Z	2019-09-12T03:39:23.000Z	0
UgwMd6-QfiW4onErRWZ4AaABAg	くさき	こういう衣装を違和感なく着こなせるなんてどんだけ可愛いんだよ	こういう衣装を違和感なく着こなせるなんてどんだけ可愛いんだよ	0	2019-09-12T03:39:12.000Z	2019-09-12T03:39:12.000Z	0
UgwRCo7BJFfXEwT-VPt4AaABAg	ACRO POLIS	めっっっちゃ好きだこれw<br />異常なほどの中毒性あるし、MVもリピ確定です！！	"めっっっちゃ好きだこれw
異常なほどの中毒性あるし、MVもリピ確定です！！"	0	2019-09-12T03:39:10.000Z	2019-09-12T03:39:10.000Z	0
UgxBJm0_XUfvtAklPMF4AaABAg	くぼした	二十歳以下のメンバーは白線が入ってるのかな	二十歳以下のメンバーは白線が入ってるのかな	0	2019-09-12T03:39:03.000Z	2019-09-12T03:39:03.000Z	0
UgwcQPkVGkWFDdQgakB4AaABAg	丹生推し	丹生ちゃんのツインテールうおおおおおおおおおおおお❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤	丹生ちゃんのツインテールうおおおおおおおおおおおお❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤	0	2019-09-12T03:38:53.000Z	2019-09-12T03:38:53.000Z	0
UgxKbYNfCkTSKEoyM8d4AaABAg	Shun Ha	このMVはshort.verにしてはいけない。(運営様本当にお願いします。)	このMVはshort.verにしてはいけない。(運営様本当にお願いします。)	1	2019-09-12T03:38:42.000Z	2019-09-12T03:38:42.000Z	0
UgyjE1BAA6jqvDt_qM94AaABAg	おつかれ	アレだよね自然と笑顔になる感じのMV	アレだよね自然と笑顔になる感じのMV	0	2019-09-12T03:38:22.000Z	2019-09-12T03:38:22.000Z	0
Ugw452IG1CLRbLksLlB4AaABAg	こっつ	やんちゃるめいちゃんなんか身長小さく感じたんだけど（いつも以上に	やんちゃるめいちゃんなんか身長小さく感じたんだけど（いつも以上に	0	2019-09-12T03:38:19.000Z	2019-09-12T03:38:19.000Z	0
Ugx93BczcSHOT1-b-a14AaABAg	セクロム仮面	皆の笑顔が輝いてる	皆の笑顔が輝いてる	0	2019-09-12T03:38:06.000Z	2019-09-12T03:38:06.000Z	0
UgxQZKqlzRZ5OxAe_8x4AaABAg	うどん屋	ぐるぐるピーマン君だよ	ぐるぐるピーマン君だよ	0	2019-09-12T03:38:00.000Z	2019-09-12T03:38:00.000Z	0
UgzSpeAj3oZ5tOXxGHJ4AaABAg	Miho Watanabe	This song gives me Good Vibes 👍👍 <br /><br />Love it from 🇵🇭	"This song gives me Good Vibes 👍👍 

Love it from 🇵🇭"	0	2019-09-12T03:37:44.000Z	2019-09-12T03:37:44.000Z	0
UgwlUKo-7KFrA-Puvih4AaABAg	ぶーぶ	丹生ちゃんツインテかわいいね😍	丹生ちゃんツインテかわいいね😍	0	2019-09-12T03:37:34.000Z	2019-09-12T03:37:34.000Z	0
