id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgxyCeEqBnZuI8KmvHV4AaABAg	とめ	"<a href=""https://www.youtube.com/watch?v=3ZR2_TK2lV0&amp;t=4m25s"">4:25</a> からのめいめいのサイズ感たまらなく可愛い、てか全員笑顔なの素敵すぎて浄化される"	4:25 からのめいめいのサイズ感たまらなく可愛い、てか全員笑顔なの素敵すぎて浄化される	0	2019-09-12T06:32:54.000Z	2019-09-12T06:32:54.000Z	0
UgzFb-D_gZIkYx2aCUB4AaABAg	田口圭	久美だけ1じゃなくて1.5に立ってる？笑	久美だけ1じゃなくて1.5に立ってる？笑	0	2019-09-12T06:30:42.000Z	2019-09-12T06:30:42.000Z	0
UgxnrSSm0gVUUId1qTV4AaABAg	推すしかない日向坂46を	良いね！<br />曲とは関係無いけど日向坂は選抜制はやらないで欲しいな	"良いね！
曲とは関係無いけど日向坂は選抜制はやらないで欲しいな"	0	2019-09-12T06:30:29.000Z	2019-09-12T06:30:29.000Z	0
UgwOyESKa1ZaFo-Gaf14AaABAg	そったん そったん	えっ顔小さすぎないん？みんな。	えっ顔小さすぎないん？みんな。	0	2019-09-12T06:29:52.000Z	2019-09-12T06:29:52.000Z	0
UgzojxzQ0XK4iGmcxzp4AaABAg	かたかた	よく仕組みが理解できてないから聞くけど、ひよたんと影が復帰したらこのフォーメーションに入ること出来るん？	よく仕組みが理解できてないから聞くけど、ひよたんと影が復帰したらこのフォーメーションに入ること出来るん？	0	2019-09-12T06:29:34.000Z	2019-09-12T06:29:34.000Z	0
UgztYUVWUSYemaDsxN94AaABAg	ルンルンランラン	"<a href=""https://www.youtube.com/watch?v=3ZR2_TK2lV0&amp;t=1m17s"">1:17</a>からの振り付け可愛すぎる"	1:17からの振り付け可愛すぎる	0	2019-09-12T06:28:45.000Z	2019-09-12T06:28:45.000Z	0
UgyHqqxUJFNBOwabmPN4AaABAg	村瀬紗英	すきですうううう！！！！！！！！！	すきですうううう！！！！！！！！！	0	2019-09-12T06:27:21.000Z	2019-09-12T06:27:21.000Z	0
UgwdbxKUqRvGMeyKR9Z4AaABAg	エルサアナ	どうしよう、すんごくすんごーく可愛い😂😂	どうしよう、すんごくすんごーく可愛い😂😂	0	2019-09-12T06:26:42.000Z	2019-09-12T06:26:42.000Z	0
UgyjK8TfyEGiK2g4C354AaABAg	ぬぺぬぺ	Oh〜 <br /><br />偶然ばったり　ショッピングモールで会って<br />立ち話をした　夕暮れの手前で <br />お互いに好きな　アニメで盛り上がり<br />DVDを貸し合う　約束をしただけで<br /><br />もう、いつの間にか　街明かり付き始めて <br />頭上の空、ふと見上げる　星がパラパラって輝いた <br />そろそろ家に帰らなきゃ　なんて急に言い出して <br />腕時計をチラリ見たら　さっきから<br />１時間経ってた <br /><br />ホントの時間はどれだけ進んでたのか <br />時計なんか信用しない <br />君と過ごす時だけ時空が歪むよ <br />あっという間に過ぎる <br />だって、現国の授業中は<br />ゆっくりと針が進むし <br />もったいぶったように<br />速くなったり、遅くなったり、いい加減 <br />Oh〜 <br /><br />favoriteアニソン　一緒に口ずさみ <br />話はまだまだ　尽きなかったけれど <br /><br />もうショーウィンドウの　照明も消え始めて<br />駐車場から車が出る　残ったのは僕達だけ<br />続きはまたいつかなんて　いつもならば帰るのに <br />「ねぇ、明日も会えない？」って　何故だろう<br />１秒で聞いてた <br /><br />ホントの時間のスピードとはどれくらい？<br />今日の日付が変わるまで <br />君を想う気持ちが急がせるけれど <br />止まったように見える <br />だって、真っ暗な空の色が<br />白むにまだかかりそうだし <br />一日のその中で<br />一番遅い進み方だと思うんだ<br /><br />ねぇ、誰がネジを巻いて調節しているの？<br />一応の目安になる時間はあるだろう <br />チクタクってきっとリズム刻んでる <br />ねぇ、だけど当てにならないような針たちを<br />どうにかまとめて世界中を統一してる <br />あれこれどれも今　勝手に動き<br />速さ一定してない <br /><br />ホントの時間のスピードとはどれくらい？<br />今日の日付が変わるまで <br />君を想う気持ちが急がせるけれど<br />止まったように見える <br /><br />ホントの時間はどれだけ進んでたのか <br />時計なんか信用しない <br />君と過ごす時だけ時空が歪むよ <br />あっという間に過ぎる <br />だって、現国の授業中は<br />ゆっくりと針が進むし <br />もったいぶったように速くなったり<br />遅くなったり、いい加減 <br />Oh〜	"Oh〜 

偶然ばったり　ショッピングモールで会って
立ち話をした　夕暮れの手前で 
お互いに好きな　アニメで盛り上がり
DVDを貸し合う　約束をしただけで

もう、いつの間にか　街明かり付き始めて 
頭上の空、ふと見上げる　星がパラパラって輝いた 
そろそろ家に帰らなきゃ　なんて急に言い出して 
腕時計をチラリ見たら　さっきから
１時間経ってた 

ホントの時間はどれだけ進んでたのか 
時計なんか信用しない 
君と過ごす時だけ時空が歪むよ 
あっという間に過ぎる 
だって、現国の授業中は
ゆっくりと針が進むし 
もったいぶったように
速くなったり、遅くなったり、いい加減 
Oh〜 

favoriteアニソン　一緒に口ずさみ 
話はまだまだ　尽きなかったけれど 

もうショーウィンドウの　照明も消え始めて
駐車場から車が出る　残ったのは僕達だけ
続きはまたいつかなんて　いつもならば帰るのに 
「ねぇ、明日も会えない？」って　何故だろう
１秒で聞いてた 

ホントの時間のスピードとはどれくらい？
今日の日付が変わるまで 
君を想う気持ちが急がせるけれど 
止まったように見える 
だって、真っ暗な空の色が
白むにまだかかりそうだし 
一日のその中で
一番遅い進み方だと思うんだ

ねぇ、誰がネジを巻いて調節しているの？
一応の目安になる時間はあるだろう 
チクタクってきっとリズム刻んでる 
ねぇ、だけど当てにならないような針たちを
どうにかまとめて世界中を統一してる 
あれこれどれも今　勝手に動き
速さ一定してない 

ホントの時間のスピードとはどれくらい？
今日の日付が変わるまで 
君を想う気持ちが急がせるけれど
止まったように見える 

ホントの時間はどれだけ進んでたのか 
時計なんか信用しない 
君と過ごす時だけ時空が歪むよ 
あっという間に過ぎる 
だって、現国の授業中は
ゆっくりと針が進むし 
もったいぶったように速くなったり
遅くなったり、いい加減 
Oh〜"	0	2019-09-12T06:26:35.000Z	2019-09-12T06:26:35.000Z	0
UgwZ-TC2dgH_e6FX-ch4AaABAg	TO_SHI_G4	この曲は終わり感があるから、アルバムに入れるなら最後にして欲しいしライブでも本編ラストかアンコールラストにやって欲しいな	この曲は終わり感があるから、アルバムに入れるなら最後にして欲しいしライブでも本編ラストかアンコールラストにやって欲しいな	0	2019-09-12T06:26:26.000Z	2019-09-12T06:26:26.000Z	0
Ugy8kwCp6AQbCdVjSP54AaABAg	顔面京ちゃん	天使しかいないの草	天使しかいないの草	1	2019-09-12T06:25:11.000Z	2019-09-12T06:25:11.000Z	0
UgwCPyf29qo1SaohVLd4AaABAg	つりい	めみセンターに置きたい曲だな	めみセンターに置きたい曲だな	0	2019-09-12T06:23:35.000Z	2019-09-12T06:23:35.000Z	0
UgyYZqlNgR3RduMQoR14AaABAg	さて食べよう	サビの、テンポ感すごい好き！<br />今までで1番好きかも	"サビの、テンポ感すごい好き！
今までで1番好きかも"	0	2019-09-12T06:23:33.000Z	2019-09-12T06:23:33.000Z	0
UgzOegL59TQjuxVQprF4AaABAg	すーすー	撮影地、おひさまは絶対ピンときたはず!<br />イントロとアウトロの口笛はささくとすーちゃらしい。<br /><br />てか衣装秋っぽくて可愛いね☺︎<br />日向坂は暖色系すごく似合う!	"撮影地、おひさまは絶対ピンときたはず!
イントロとアウトロの口笛はささくとすーちゃらしい。

てか衣装秋っぽくて可愛いね☺︎
日向坂は暖色系すごく似合う!"	0	2019-09-12T06:23:25.000Z	2019-09-12T06:23:25.000Z	0
UgxWfkS-V1hZwkP6l2d4AaABAg	さり	小坂ちゃん元気なくない？最近・・心配	小坂ちゃん元気なくない？最近・・心配	0	2019-09-12T06:22:35.000Z	2019-09-12T06:22:35.000Z	0
UgwpxnlaVd7jXVhB6qV4AaABAg	ルンルンランラン	おれも混ぜてくれんかな	おれも混ぜてくれんかな	0	2019-09-12T06:22:11.000Z	2019-09-12T06:22:11.000Z	0
UgxfbgPrLy4W0Imy57R4AaABAg	ネカマっちょ	衣装のふんわりした色合い似合いすぎひん？？<br />デザイナー有能すぎ	"衣装のふんわりした色合い似合いすぎひん？？
デザイナー有能すぎ"	0	2019-09-12T06:21:58.000Z	2019-09-12T06:21:58.000Z	0
UgyRsNIZ3we034qxv014AaABAg	パリッとぽてちぃ!	黄色って<br />日向らしくて<br />イイね！！	"黄色って
日向らしくて
イイね！！"	0	2019-09-12T06:21:49.000Z	2019-09-12T06:21:49.000Z	0
UgwPm2lBAOI50rKXm4h4AaABAg	h o	ハウスとかガルルみたいな爆上げする曲ください	ハウスとかガルルみたいな爆上げする曲ください	0	2019-09-12T06:21:27.000Z	2019-09-12T06:21:27.000Z	0
UgwOReFAa0q1yAn-zT94AaABAg	黒川明人	このロケ地わかる人いますか？	このロケ地わかる人いますか？	0	2019-09-12T06:19:30.000Z	2019-09-12T06:19:30.000Z	0
Ugzp2anMbKwDJ_BdEpx4AaABAg	Oka- P	低評価じゃなくて高評価やろ〜	低評価じゃなくて高評価やろ〜	0	2019-09-12T06:19:03.000Z	2019-09-12T06:19:03.000Z	0
Ugzo_3uOEUtE1yk24054AaABAg	そふとくりーむ	日向坂にぴったりの衣装だし曲調もMVもめっちゃいい☀️ これは日向にしか作れない作品だなぁ☀️☀️	日向坂にぴったりの衣装だし曲調もMVもめっちゃいい☀️ これは日向にしか作れない作品だなぁ☀️☀️	0	2019-09-12T06:19:00.000Z	2019-09-12T06:19:00.000Z	0
UgybiOoMVsuRBmOHXpt4AaABAg	Jan Purwanto	Sarina👍👍👍	Sarina👍👍👍	0	2019-09-12T06:18:29.000Z	2019-09-12T06:18:29.000Z	0
UgxUrdq3GwOkcRI0W3J4AaABAg	けん た	表題でもいいくらい良い曲	表題でもいいくらい良い曲	0	2019-09-12T06:17:44.000Z	2019-09-12T06:17:44.000Z	0
Ugw2dEQLKQ9_r4k5PUZ4AaABAg	Oka- P	泣いてもたありがとう	泣いてもたありがとう	0	2019-09-12T06:16:58.000Z	2019-09-12T06:16:58.000Z	0
Ugyw5RPgUPj4JQoZGxV4AaABAg	dijn mssr	かわいい！！<br />幕張メッセ？？	"かわいい！！
幕張メッセ？？"	1	2019-09-12T06:14:51.000Z	2019-09-12T06:14:51.000Z	0
UgxmUzOFI7EVYycwyMR4AaABAg	せなか	曲もダンスも服装も可愛すぎるな！結局、日向坂さいこうだな！	曲もダンスも服装も可愛すぎるな！結局、日向坂さいこうだな！	0	2019-09-12T06:12:26.000Z	2019-09-12T06:12:26.000Z	0
Ugw7_HNk7g_mEgLhq-R4AaABAg	ビビルニブブ	なんだろう・・・影ちゃんが思い浮かぶ振り付けだ。	なんだろう・・・影ちゃんが思い浮かぶ振り付けだ。	0	2019-09-12T06:12:03.000Z	2019-09-12T06:12:03.000Z	0
Ugzi3nCUK0yx6P1Z3jN4AaABAg	みたらしだんご	"<a href=""https://www.youtube.com/watch?v=3ZR2_TK2lV0&amp;t=4m11s"">4:11</a> スーパーおすずきゃわタイム"	4:11 スーパーおすずきゃわタイム	0	2019-09-12T06:12:01.000Z	2019-09-12T06:12:01.000Z	0
